id,Machine_failure_pred,Probability
136730,0,0.0011645476418723519
136731,0,0.009391208482722405
136732,0,0.0022212841599413844
136733,0,0.0018029674763923695
136734,0,0.001939570772259846
136735,0,0.001710232549896863
136736,0,0.002929058284441684
136737,0,0.001210719282116583
136738,0,0.001772592035450332
136739,0,0.00680989100212901
136740,0,0.002104528217653429
136741,0,0.02011460397732609
136742,0,0.0029513733823411433
136743,0,0.0026851141697788526
136744,0,0.0023485594018776935
136745,0,0.005920521564550006
136746,0,0.002344192690171937
136747,0,0.0018913984802772196
136748,0,0.0010307657111038725
136749,0,0.0008085027820122014
136750,0,0.0031643000602762485
136751,0,0.0021047067281474365
136752,0,0.0009103284702548341
136753,0,0.014331341553920868
136754,0,0.0024268670987842274
136755,0,0.008978680898615874
136756,0,0.0009199254662184016
136757,0,0.011118385270921783
136758,0,0.0018009621228308355
136759,0,0.0024784407616896187
136760,0,0.001392119931013078
136761,0,0.0009566523543318557
136762,0,0.02476040591878714
136763,0,0.0029763066553696355
136764,0,0.0017309843461354654
136765,0,0.002918083810170443
136766,0,0.0034373912483753833
136767,0,0.00740383458379461
136768,0,0.0012873756706091872
136769,0,0.0024576507525861293
136770,0,0.0019705227596532333
136771,0,0.003911811770991673
136772,0,0.01440845408775556
136773,0,0.001123024741140929
136774,0,0.001407587873802939
136775,0,0.00928393582518623
136776,0,0.0006194017623113542
136777,0,0.0017404049413205667
136778,0,0.0027779463793145753
136779,0,0.0022483207651615668
136780,0,0.0006753280577457989
136781,0,0.005327415465812913
136782,0,0.0026455758502108963
136783,0,0.0003641845976056285
136784,0,0.00115495343278027
136785,0,0.003792841249784547
136786,0,0.002707785277970097
136787,0,0.004392797776176814
136788,0,0.013685854306917019
136789,0,0.002210338100779952
136790,0,0.0007728455602258299
136791,0,0.0025223835292614064
136792,0,0.004368396493738931
136793,0,0.0013131937320893575
136794,0,0.005142004588971096
136795,0,0.0037291212906184115
136796,0,0.003156875382121045
136797,0,0.0032641061770155295
136798,0,0.004857558145068623
136799,0,0.0032387258621492383
136800,0,0.0019550356206340363
136801,0,0.0016874005298175454
136802,0,0.0023710771982397667
136803,0,0.0015125546533761207
136804,0,0.0016886885627197983
136805,0,0.0033997411534264594
136806,0,0.0007913479889733949
136807,0,0.0018302471392452919
136808,0,0.002312118348175035
136809,0,0.0009826610154331087
136810,0,0.0057698268097991995
136811,0,0.006457359791939291
136812,0,0.0006025965983097619
136813,0,0.0188576255362796
136814,0,0.0030395616617253907
136815,0,0.0006948803700741145
136816,0,0.0009490649507822651
136817,0,0.0012515573983156061
136818,0,0.005209605197067919
136819,0,0.0007267581833765415
136820,0,0.0008809940303642006
136821,0,0.0011096049091238443
136822,0,0.012860337714838846
136823,0,0.0016232339445755432
136824,0,0.0007348684224634368
136825,0,0.0017708355464345488
136826,1,0.9969674799988667
136827,0,0.0004529420769149598
136828,0,0.0011316562371431916
136829,0,0.0039393827900109325
136830,0,0.002689963932182879
136831,0,0.0011053054579538424
136832,0,0.0024364404332428424
136833,0,0.0009240553697166755
136834,1,0.9989437036324925
136835,0,0.0023913131640783125
136836,0,0.0024082357274547474
136837,0,0.0018158072087684327
136838,0,0.0023443864036463424
136839,0,0.0007589640070589642
136840,0,0.002382169491742012
136841,0,0.004480748423089992
136842,0,0.0027403710563014853
136843,0,0.001438149157794627
136844,0,0.003595557925764792
136845,0,0.0022926951516813025
136846,0,0.001902329840124614
136847,0,0.0007478988613203814
136848,0,0.0015315460394414958
136849,0,0.0026473307038042807
136850,0,0.003041427412571513
136851,0,0.0017195486989233576
136852,0,0.004011393200147876
136853,0,0.004883798365484284
136854,0,0.0019639959524773575
136855,0,0.0036275124247487933
136856,0,0.01823568873023579
136857,0,0.0035954920033962564
136858,0,0.002034855433210168
136859,0,0.0010133786224683884
136860,0,0.0015094898545203453
136861,0,0.0008450338382594739
136862,0,0.005477921621639448
136863,0,0.0006139431906376032
136864,0,0.00045454697950742044
136865,0,0.0027057159044049585
136866,0,0.003162431978492246
136867,0,0.00750719323772596
136868,0,0.0012592456900364726
136869,0,0.0024578785930146744
136870,0,0.0029160628470406348
136871,0,0.0009437850995450745
136872,0,0.0031957416310577544
136873,0,0.0009508234084401892
136874,0,0.0005977613682181639
136875,0,0.0013427620838040507
136876,0,0.0010815821099137853
136877,0,0.0036057896101146835
136878,0,0.0005824087691799285
136879,0,0.005478441021740059
136880,0,0.003232974232939261
136881,0,0.002565854019237997
136882,0,0.0008576446156123729
136883,0,0.0010297257989007019
136884,0,0.0018919113651312256
136885,0,0.016094661923966577
136886,0,0.0015138831392893968
136887,0,0.0017936468343252058
136888,0,0.004676371084644709
136889,0,0.0025609118284868147
136890,0,0.0022757697211548225
136891,0,0.0024683620833048816
136892,0,0.0016261306528883553
136893,0,0.0020483188736169153
136894,0,0.0007017742017573635
136895,0,0.0018337545269920899
136896,0,0.001135447193972246
136897,0,0.004785842646769451
136898,0,0.002140906278108712
136899,0,0.0016607674962277315
136900,0,0.0016411996708277335
136901,0,0.0020204796571129465
136902,0,0.00207042539875714
136903,0,0.0006732401860362425
136904,0,0.0029017616150335632
136905,0,0.0018674311521009145
136906,0,0.0008125359178560603
136907,0,0.0022346328913971257
136908,0,0.001383416970244699
136909,0,0.0017750890969922821
136910,0,0.003062410249416256
136911,0,0.004471338080122824
136912,0,0.006787427564450828
136913,0,0.0069465276978667055
136914,0,0.0012176768738915422
136915,0,0.003019867336699031
136916,0,0.001090360645113844
136917,0,0.0023631719127590765
136918,0,0.0009300169302921448
136919,0,0.002435110191130212
136920,0,0.001191423420390267
136921,0,0.008721684411849052
136922,0,0.0014600847289106596
136923,0,0.0011174488934212695
136924,0,0.0009884056266164078
136925,0,0.00045776920232388097
136926,0,0.000652339882516989
136927,0,0.001766249421682044
136928,0,0.002056309641607981
136929,0,0.003316240947423255
136930,0,0.002887528004755565
136931,0,0.010953796551735081
136932,0,0.006112396211829503
136933,0,0.0017168639727624805
136934,0,0.0032901402296795787
136935,0,0.00122065411353414
136936,0,0.00484214790418982
136937,0,0.0008110690500318961
136938,0,0.001108808335912055
136939,0,0.0011705093097814743
136940,0,0.0017170050312705577
136941,0,0.012790434501145344
136942,0,0.0013009126340332916
136943,0,0.001641942449174855
136944,0,0.06731961102127985
136945,0,0.0071556948981120585
136946,0,0.004247989259500219
136947,0,0.003503622719120424
136948,0,0.0007031330738319171
136949,0,0.004075866297473147
136950,0,0.001761502509983192
136951,0,0.0022818025184742456
136952,0,0.0008456848919060583
136953,0,0.002042607323390228
136954,0,0.00036708416688839606
136955,0,0.0013515491258608789
136956,0,0.0011368966863062803
136957,0,0.002038736892970998
136958,0,0.0027262084953233678
136959,0,0.002295602634369345
136960,1,0.9950299848831969
136961,0,0.006230271094542964
136962,0,0.002034953274841918
136963,0,0.0073809007093068564
136964,0,0.004266263926036608
136965,0,0.010776370390531363
136966,0,0.01322604057576214
136967,0,0.0022411864118859416
136968,0,0.00998914423785244
136969,0,0.0006069292175844382
136970,0,0.005492158297969244
136971,0,0.00417368541376121
136972,0,0.00458585387378313
136973,0,0.0045916906686838494
136974,0,0.0005156165775750968
136975,0,0.006766550430956016
136976,0,0.0013156938886730548
136977,0,0.003216346882335928
136978,0,0.0017757376453232147
136979,0,0.0010098434506132172
136980,0,0.0007042011231924363
136981,0,0.0011411716236019976
136982,0,0.0027786361815082313
136983,0,0.001389004611287192
136984,0,0.0017911160525612207
136985,0,0.014842971152937425
136986,0,0.0018452001261918425
136987,0,0.00484666653242297
136988,0,0.0023972389925148822
136989,0,0.0028133074438740713
136990,0,0.0004937854306199984
136991,0,0.001758939984271599
136992,0,0.0007583356397077248
136993,0,0.0013513027539927766
136994,0,0.007090642992871566
136995,0,0.015034073037942079
136996,0,0.002284833258631764
136997,0,0.004186239789847406
136998,0,0.0030332199320531
136999,0,0.002758978683185856
137000,0,0.02047598866243322
137001,0,0.0015377968402803123
137002,0,0.0029402908304473215
137003,0,0.002759062654252514
137004,0,0.03948561220083997
137005,1,0.9997623913774282
137006,0,0.00048422587138631214
137007,0,0.0016707526397444154
137008,0,0.0034190808300324895
137009,0,0.012179143612733727
137010,0,0.005269489265697843
137011,0,0.0038228735658600017
137012,0,0.01331004456387513
137013,0,0.004763077198023344
137014,0,0.0008087643665511951
137015,0,0.008569238507195024
137016,0,0.0041052388444662484
137017,0,0.0010271057517509932
137018,0,0.0017626338091314975
137019,0,0.0018309996488553206
137020,0,0.03326784055217581
137021,0,0.007795711881007605
137022,0,0.0007841842081964886
137023,0,0.0013530664894750829
137024,0,0.002465993591778659
137025,0,0.0008399981596278733
137026,0,0.011532243805307275
137027,0,0.002425003129010438
137028,0,0.0014156184883785485
137029,0,0.0010030497257962712
137030,0,0.007308259617870253
137031,0,0.008469626346203194
137032,0,0.003969495120945222
137033,0,0.004364070832527409
137034,0,0.004660526124078832
137035,0,0.013215546454265448
137036,0,0.004133225449435313
137037,1,0.9927003339460125
137038,0,0.004046637114160028
137039,0,0.0018553711226621731
137040,0,0.0009592368012754261
137041,0,0.0078020078294982155
137042,0,0.0006490643023693626
137043,0,0.0022524158631275436
137044,0,0.001267275813185244
137045,0,0.0011772223477200193
137046,0,0.0013325810237546651
137047,0,0.0020944612874060214
137048,0,0.004144139995404763
137049,0,0.006129910578252466
137050,0,0.0008205276287038871
137051,0,0.002786029658993448
137052,0,0.007844003421804097
137053,0,0.002074206685922411
137054,0,0.0015025523951922356
137055,0,0.0027366512098748893
137056,0,0.0012586907363561835
137057,0,0.0012197021078057234
137058,0,0.002210797497122149
137059,0,0.006219719688750149
137060,0,0.0007269298784811434
137061,0,0.0011685104576851933
137062,0,0.008664331335744109
137063,0,0.004513131158307215
137064,0,0.004514434664546215
137065,0,0.011009963783173522
137066,0,0.004511215213690804
137067,0,0.0012213485798033517
137068,0,0.0018942900270711883
137069,0,0.0026266306538779583
137070,0,0.0030268386798509832
137071,0,0.0020123161269555235
137072,0,0.0008861521237001163
137073,0,0.0019328713397979618
137074,0,0.005971575294973832
137075,0,0.0029263035440257584
137076,0,0.0006583578507381261
137077,0,0.0023752403482727234
137078,0,0.0017530419777172328
137079,0,0.003954546054045954
137080,0,0.004025958358367853
137081,0,0.004322296355867055
137082,0,0.0014562064186191292
137083,0,0.00034916242512485364
137084,0,0.002156150046128149
137085,0,0.005421796359755437
137086,0,0.005538194158392824
137087,0,0.001398997282681536
137088,0,0.01087970415136363
137089,0,0.0014613279807688395
137090,0,0.002347946284604181
137091,0,0.0007367585194858283
137092,0,0.008317060986024458
137093,0,0.006107678890124042
137094,0,0.013919396568062592
137095,0,0.003707123950641015
137096,0,0.0010052557715466016
137097,0,0.008056167561236898
137098,0,0.005349589940375523
137099,0,0.0030916435685399072
137100,0,0.0012692057686041615
137101,0,0.002458818834424823
137102,0,0.005268920726318384
137103,0,0.009673085826943033
137104,0,0.0006322712934538539
137105,0,0.0012167191516774536
137106,0,0.02115003956189925
137107,0,0.0029130594359073865
137108,0,0.0013388730882963095
137109,0,0.0017447503988295403
137110,0,0.009386730060924308
137111,0,0.018025696185156433
137112,1,0.9827253547038542
137113,0,0.01719819603365785
137114,0,0.0009456352663346086
137115,0,0.0005688565265675857
137116,0,0.005338832370328706
137117,0,0.0010088306142969755
137118,0,0.0023441834642619415
137119,0,0.010206472205555246
137120,0,0.0017104599739525025
137121,0,0.0009084994112912168
137122,0,0.004658411067468992
137123,0,0.002016357521405555
137124,0,0.012909355936345002
137125,0,0.0008749864332459245
137126,0,0.0007167523059035293
137127,0,0.0034239773354290807
137128,0,0.0012039171822723048
137129,0,0.001789912840021706
137130,0,0.0016165356647848646
137131,0,0.0026441080873430734
137132,0,0.0016316653071496259
137133,0,0.001439618921530923
137134,0,0.012274714370484564
137135,0,0.005021324985019645
137136,0,0.0007883882470306868
137137,0,0.0008445123126210417
137138,0,0.0030261745733240067
137139,0,0.0009561599171764922
137140,0,0.010454263619331487
137141,0,0.0015543031003921516
137142,0,0.0028070313705290855
137143,0,0.0018519388150870651
137144,0,0.0014825573853266103
137145,0,0.0007838459552919649
137146,0,0.002570573763455404
137147,0,0.0005719508610612281
137148,0,0.006957105758796616
137149,0,0.0027847416253152287
137150,0,0.005231623743449922
137151,0,0.0017038295419172548
137152,0,0.003599798877870533
137153,0,0.01858015157188448
137154,0,0.0037535018285461525
137155,0,0.002808061553867789
137156,0,0.006652678066351411
137157,0,0.0035703017633080224
137158,0,0.0012612355562922634
137159,0,0.0025703988865578512
137160,0,0.0027590251656734815
137161,0,0.0019112730580049734
137162,0,0.0030310629268598746
137163,0,0.0006154357229594356
137164,0,0.0021435538371254352
137165,0,0.004248985488942549
137166,0,0.0023922704005042267
137167,0,0.003899871484443971
137168,0,0.0028423354727006374
137169,0,0.00370840407582986
137170,0,0.0015100935396972987
137171,0,0.0022555792954868795
137172,0,0.0011075880853862847
137173,0,0.003601451647223214
137174,0,0.00044540497054025335
137175,0,0.004121835852781859
137176,0,0.00158163787726215
137177,0,0.004252158797967767
137178,0,0.001620723106249244
137179,0,0.0031109196616261213
137180,0,0.0009685327385960258
137181,0,0.0030316708495825503
137182,0,0.00921140236297948
137183,0,0.0020246662416449324
137184,0,0.002097989481926148
137185,0,0.005093740279373445
137186,0,0.0024604857930596215
137187,0,0.0009626004338026372
137188,0,0.008495115290075645
137189,0,0.008770901041093668
137190,0,0.001253922344707077
137191,0,0.0019481354469071406
137192,0,0.4969646449008825
137193,0,0.001291903280636892
137194,0,0.0013729897436654808
137195,0,0.014381469223382728
137196,0,0.00486079669026938
137197,0,0.00321924006989117
137198,0,0.00806861247982428
137199,0,0.0006415590945636581
137200,0,0.0011686179804254865
137201,0,0.00724537409741483
137202,0,0.004592636506356219
137203,0,0.0013249326355429763
137204,0,0.0005401473047243281
137205,0,0.0025080593559145517
137206,0,0.0010131748731477892
137207,0,0.006116725046569444
137208,0,0.005927088300173089
137209,0,0.0012774719047360372
137210,0,0.0030675787033652554
137211,0,0.002353775330590134
137212,0,0.005658253131282855
137213,0,0.0019407876834740294
137214,0,0.0011632786318586626
137215,0,0.004439543998506136
137216,0,0.006125118858872973
137217,0,0.002827208483124196
137218,0,0.005717626740775628
137219,0,0.0016892380362644559
137220,0,0.004871977070032345
137221,0,0.004362700742498771
137222,0,0.005955646536837878
137223,0,0.0014628451745830732
137224,0,0.0027121656828879865
137225,0,0.000601202525216757
137226,0,0.0014776887625735328
137227,0,0.0016958225359318144
137228,0,0.008551507024150515
137229,0,0.00264468595315411
137230,0,0.000673606367720531
137231,0,0.005152842815224788
137232,0,0.0012427725340357716
137233,0,0.0027377604942553937
137234,0,0.0010703435115229046
137235,0,0.0014120394298570065
137236,0,0.0011104925229661695
137237,0,0.0009907267576092116
137238,0,0.0012806551376153296
137239,0,0.002910968830744236
137240,0,0.0010074179816733327
137241,0,0.007842146062764295
137242,0,0.008240471325475496
137243,0,0.003320139384181247
137244,0,0.007478953495942232
137245,0,0.011040592257282116
137246,0,0.004294154557164856
137247,0,0.000875572370392288
137248,0,0.0017366457518345297
137249,0,0.009875924745114168
137250,0,0.002323336321421654
137251,0,0.0033191852213885187
137252,0,0.002223900493683056
137253,0,0.0015189911382500023
137254,0,0.0006858083842300926
137255,0,0.006110258366326523
137256,0,0.006712292294674004
137257,0,0.0013380808559293076
137258,0,0.0008123800696845876
137259,0,0.0009027986515060069
137260,0,0.005162880337525512
137261,0,0.0030842577002059353
137262,0,0.0034090185707853593
137263,0,0.007082071733248828
137264,0,0.012398595493014739
137265,0,0.008511608509607253
137266,0,0.0014232579991185288
137267,0,0.0005397615762206128
137268,0,0.0006326513450192407
137269,0,0.0013360347870639323
137270,0,0.0009961238796395238
137271,0,0.0010168634926935828
137272,0,0.018318532520442132
137273,0,0.0008997553065689023
137274,0,0.0012342909526596901
137275,0,0.0020317563141691126
137276,0,0.0008971793670982622
137277,0,0.004164267038628577
137278,0,0.001889325344153203
137279,0,0.006851563071592783
137280,0,0.00040219893522898197
137281,0,0.0022194968151991483
137282,0,0.002161339326907416
137283,0,0.006461583894206215
137284,0,0.0022605275256645276
137285,0,0.001985340026450866
137286,0,0.0035134138945798294
137287,0,0.0021613156695442616
137288,0,0.010446758712898166
137289,0,0.001190251538300967
137290,0,0.0016266957314367608
137291,0,0.0008917535213514099
137292,0,0.0027630492358302213
137293,0,0.003318860882594236
137294,0,0.0030856578597892887
137295,0,0.0015853571089700746
137296,0,0.0036485400092506988
137297,0,0.003889175625374471
137298,0,0.006270580265023045
137299,0,0.0011264636785110222
137300,0,0.006575566553000662
137301,0,0.0017796366972153187
137302,0,0.0009286935173465103
137303,0,0.004272906217588662
137304,0,0.005545491168264506
137305,0,0.01717315539341411
137306,0,0.005515514197577391
137307,0,0.0019855680771086793
137308,0,0.002938651138410886
137309,0,0.001293240166713942
137310,0,0.0027403721864025553
137311,0,0.0038798767155289364
137312,0,0.009356489271105323
137313,0,0.0011578789764405335
137314,0,0.0011775567664127021
137315,0,0.0031024320973593762
137316,0,0.0006741512931543554
137317,0,0.0013723327720104412
137318,0,0.002160231906002476
137319,0,0.0031456854110403737
137320,0,0.0033015974002725
137321,0,0.0008630698660613683
137322,0,0.0018577764913239802
137323,0,0.008144396720500588
137324,0,0.008128394949704803
137325,0,0.011108153201769097
137326,0,0.0006264613040530779
137327,0,0.0028997285419267147
137328,0,0.008333465570510406
137329,0,0.0015529664678853453
137330,0,0.00762738961680889
137331,0,0.006502315136860416
137332,0,0.0016399530266200954
137333,0,0.003619197334707648
137334,0,0.0033091583883142657
137335,0,0.002332180135868545
137336,0,0.016094356394835113
137337,0,0.001254853457836989
137338,0,0.0031941073977617683
137339,0,0.0013808819518282868
137340,0,0.0006391461777007273
137341,0,0.0005966073220699368
137342,0,0.0009219799714696008
137343,0,0.0033485013365798675
137344,0,0.0038727130391167978
137345,0,0.001550091892847294
137346,0,0.00557485764784772
137347,0,0.00507021666321738
137348,0,0.002665616252630368
137349,0,0.0015048530230967689
137350,0,0.0013863715605918051
137351,0,0.007507239248187279
137352,0,0.0016996475533130211
137353,0,0.003939639944645835
137354,0,0.00046531733252156603
137355,0,0.0014117017133980225
137356,0,0.00037527055068769307
137357,0,0.0010955014121639343
137358,0,0.0004866897283970933
137359,0,0.0014714163016977394
137360,0,0.004086887229787234
137361,0,0.0011070850459082098
137362,0,0.002230214105485548
137363,0,0.0009924789087164038
137364,0,0.0055042240790480436
137365,0,0.0006451074714467622
137366,0,0.0044482087487740275
137367,0,0.023550427209289224
137368,0,0.0012124754854144083
137369,0,0.0027066895411864238
137370,0,0.000693829170075391
137371,0,0.00612941754269875
137372,0,0.0013690387460956483
137373,0,0.002573966310964621
137374,0,0.0007868103351305639
137375,0,0.0010504705662391597
137376,0,0.0015153824363887175
137377,0,0.0003675209059037843
137378,0,0.0020437458619408915
137379,1,0.997178465508728
137380,0,0.011915330835574488
137381,0,0.0010629984626933414
137382,0,0.0005847985863600304
137383,0,0.002237908604689319
137384,0,0.002363960618806843
137385,1,0.9841775143071956
137386,0,0.0005308797862823777
137387,0,0.00019937839601980717
137388,0,0.0006679887281008184
