Id,SalePrice_pred
2206,144888.68781431823
2207,200524.2650978704
2208,237199.3790551548
2209,195273.23866735544
2210,114106.04562390281
2211,120231.4371560071
2212,119324.20229772187
2213,93442.97849694977
2214,140737.63113917247
2215,97302.86464837995
2216,142659.09050620097
2217,50564.26263361439
2218,92281.7263223661
2219,89160.59192855954
2220,59616.78920072442
2221,303459.73816520756
2222,281819.0513818324
2223,308109.94679799594
2224,226298.4644782434
2225,144476.15737718652
2226,186770.39003419818
2227,212031.27067300264
2228,287283.522222092
2229,253093.1626179127
2230,151770.01474744425
2231,224788.35247795007
2232,176228.18562612368
2233,173697.28722536808
2234,257156.76689173846
2235,237474.31840490564
2236,252655.92401153035
2237,314670.80555141415
2238,222485.26340330506
2239,121219.85029484035
2240,169105.73880182413
2241,135521.09386532631
2242,103774.79143964543
2243,123848.2767169899
2244,88402.1105082402
2245,102302.35536284749
2246,134697.82106874284
2247,116135.93615154666
2248,118752.73685161636
2249,106523.56810782825
2250,120287.26274163072
2251,111080.46893322162
2252,184892.89196890834
2253,163516.43546668056
2254,177102.6955038942
2255,199292.31297073275
2256,189364.1994099721
2257,216367.97428557
2258,163425.0610459989
2259,184040.82673740014
2260,164842.61502178252
2261,202386.52162026367
2262,218847.56862054052
2263,345171.47349445825
2264,399025.69417693495
2265,157373.80864152615
2266,293308.67379302013
2267,352430.36668976274
2268,390414.0984347705
2269,164716.3413713459
2270,199985.819963698
2271,213137.4364505926
2272,217329.52196690894
2273,154376.18513366597
2274,183720.02909743192
2275,160150.01807211176
2276,195028.7452910798
2277,193879.2679043198
2278,156280.454452787
2279,118304.1827851486
2280,107251.44255851692
2281,172097.11335091712
2282,177811.9379036905
2283,111708.65160243929
2284,115155.70725872787
2285,137398.57247272818
2286,115258.03483567576
2287,363897.6499276506
2288,283878.6634526926
2289,312180.7259186812
2290,401954.70662779035
2291,322225.53771806124
2292,395610.40365144657
2293,412856.6246612402
2294,371218.466818289
2295,428061.8120973881
2296,256127.1234280226
2297,348741.3229015487
2298,352821.46201851004
2299,335461.2799019143
2300,315665.832694791
2301,316659.71907059767
2302,235441.36370648595
2303,239187.61051140557
2304,239187.50117261775
2305,199578.9263892055
2306,193488.73093652312
2307,203035.48266663967
2308,215591.6901446162
2309,294844.7106816879
2310,197691.3100696829
2311,207267.8251904706
2312,186710.17150785495
2313,188134.72976222247
2314,189091.5575066167
2315,191618.00668067866
2316,225985.91005495243
2317,187650.56634578836
2318,193056.8316246791
2319,195352.62692989872
2320,187892.18226236926
2321,243668.29414580343
2322,201288.14133034382
2323,204914.0360278567
2324,199726.4483059965
2325,223278.12621682486
2326,188382.85873392673
2327,207333.33015588106
2328,223118.96058205678
2329,195497.31215606045
2330,190296.88284197613
2331,306956.6514714358
2332,374511.2618952398
2333,291392.1852586536
2334,253490.819812988
2335,285859.0257507269
2336,283668.4641957256
2337,203281.33483841846
2338,251297.47132668487
2339,228820.3106083811
2340,387416.8501113453
2341,221141.48113999792
2342,232401.9130214742
2343,222645.0507608116
2344,231272.06952517352
2345,232469.49368254317
2346,206553.95365109018
2347,194061.59799013386
2348,234265.31772836135
2349,178253.60447946456
2350,309866.28163483186
2351,266761.5697912706
2352,254946.12808543694
2353,249417.61540014303
2354,139118.99018800413
2355,154630.27669197615
2356,153756.20123505077
2357,195390.598954092
2358,196239.46624360795
2359,128996.91768066492
2360,115657.86975146944
2361,146541.69659714366
2362,270445.4073203355
2363,152070.9242845537
2364,178903.29113632313
2365,216663.11985964084
2366,193929.9426172806
2367,218299.5707253266
2368,218452.9617398624
2369,206147.44969029547
2370,168364.37955833768
2371,159498.38817749525
2372,190615.14246161038
2373,283748.5161925399
2374,304740.6326898645
2375,246902.0735194806
2376,279149.10627461126
2377,306166.53084656154
2378,150630.38996182202
2379,237825.82310903276
2380,153968.30648508764
2381,174939.9238581594
2382,221911.985578996
2383,208909.64636034216
2384,247919.68720264686
2385,168690.9740055927
2386,128769.823205109
2387,127028.73647910531
2388,120651.84564587714
2389,118469.16116833701
2390,149190.2736086244
2391,123566.16367925418
2392,108250.33576423564
2393,167837.42043420023
2394,142961.32993938634
2395,209575.54141057844
2396,143158.4082418438
2397,215032.51159723022
2398,137226.2541322662
2399,47179.859149116775
2400,58852.236695991014
2401,110466.18464642513
2402,141176.56895505733
2403,148568.09052558523
2404,142988.25327316322
2405,169150.89300568035
2406,140975.6179366795
2407,120790.22929740741
2408,154543.16126151104
2409,113181.44596191958
2410,176433.96709730497
2411,114999.06102257679
2412,150558.00701074424
2413,127244.78062452434
2414,158015.28411276318
2415,144570.99536313114
2416,128549.46378263345
2417,130040.84750706582
2418,133177.96816026937
2419,128248.97745495543
2420,117275.3589452157
2421,132564.02372957463
2422,99807.80178177894
2423,121694.93516207968
2424,155356.23114415893
2425,232182.70251739022
2426,135895.23043963726
2427,127420.68224424281
2428,195772.37310301317
2429,99675.16189426667
2430,133019.55047313203
2431,100842.51306626148
2432,126502.87409875853
2433,136163.5964373441
2434,129658.73514343314
2435,140562.74318015846
2436,99086.70812792383
2437,96548.2528321274
2438,115525.58899785593
2439,110805.58147572688
2440,127396.09880993007
2441,115248.23079391615
2442,94055.47556843792
2443,142918.4249093227
2444,122567.46655626895
2445,75927.59498389007
2446,140437.70648738102
2447,202642.57479534365
2448,129452.84338577262
2449,114545.94457867605
2450,153479.88702658552
2451,117540.7705343886
2452,216209.11954436882
2453,86335.17529547175
2454,115711.3326549512
2455,131500.36397462606
2456,132270.12393676775
2457,116961.03061200361
2458,123728.12996072954
2459,103780.79735309929
2460,154471.7276717657
2461,125839.0329475682
2462,128004.00043098499
2463,131843.3985133659
2464,176379.99257859142
2465,140458.3491333201
2466,119221.41037968916
2467,159167.30878499337
2468,88063.61203830868
2469,78003.25231439642
2470,199394.2907557009
2471,208528.71144648388
2472,168648.83224669922
2473,102845.27793898713
2474,73186.84417399505
2475,237066.33090160333
2476,104651.1182127751
2477,93009.82745459
2478,144478.00272744452
2479,100320.74384487199
2480,151866.65957103355
2481,127551.54463009248
2482,109009.03659360093
2483,95134.7618177578
2484,130836.6897983542
2485,129136.03516353489
2486,139796.36493429117
2487,195979.18549198873
2488,172478.17441995314
2489,154379.90807192517
2490,148871.55042870893
2491,105458.71978801522
2492,186453.2794423446
2493,159417.33943330147
2494,155989.31281237132
2495,100563.33933467987
2496,240678.4147415097
2497,159669.35823762792
2498,95442.66550719884
2499,73051.02281195833
2500,114668.76056842275
2501,135793.10351852028
2502,155574.92122371914
2503,97341.84311093474
2504,173398.56874119828
2505,230930.4714410302
2506,264631.88566064276
2507,276025.362012545
2508,264783.13261212903
2509,220480.02829123047
2510,216750.6139458544
2511,188636.8746555851
2512,227008.99189840275
2513,238289.2848839173
2514,279859.28992384806
2515,129512.00140664441
2516,177495.08743431297
2517,140632.19863453135
2518,146561.94379371035
2519,236706.1609180432
2520,220548.69942299344
2521,199318.0629202575
2522,226598.99585574842
2523,109036.7474400064
2524,121037.37599316187
2525,125997.48901986136
2526,125480.96273393104
2527,111449.52838072262
2528,114061.77259961801
2529,147232.7296611925
2530,121900.05234435227
2531,259377.8276096354
2532,231787.8796889481
2533,209375.41789684174
2534,249508.74104808742
2535,280018.2405066103
2536,241122.69749505492
2537,244692.39140647207
2538,194450.2380732842
2539,205931.89126323382
2540,188465.16748884547
2541,197311.20634162019
2542,172563.42275454168
2543,127874.92278348064
2544,113190.57054561013
2545,141868.39040268696
2546,141260.81121415654
2547,156828.99293569344
2548,175380.9629127981
2549,159945.20624588485
2550,618416.4917549934
2551,148046.40474386964
2552,146723.22983190985
2553,83190.97486808256
2554,99035.75850470165
2555,129181.24326027454
2556,86616.6795323154
2557,106633.9980195645
2558,192141.18915982844
2559,129531.03773186749
2560,147875.81291305565
2561,150243.0881054005
2562,140492.76868911396
2563,142521.11274359372
2564,196404.8959545331
2565,145464.37677497554
2566,132797.47049525083
2567,107281.24954565716
2568,187111.34390022955
2569,187337.16396760786
2570,112972.89775556908
2571,164372.02376927948
2572,165479.63217993666
2573,206589.2150356391
2574,289518.39096645603
2575,132245.87632622835
2576,127403.05922094139
2577,156149.37980847497
2578,87099.81177997138
2579,27788.893077019922
2580,105309.22388877171
2581,113983.11599791954
2582,125296.46469526997
2583,270579.44113285706
2584,177144.24545757694
2585,185558.19930914132
2586,224771.46399969253
2587,204407.45828336608
2588,133326.146158306
2589,156179.79615069987
2590,214784.43869186292
2591,283203.4056525569
2592,219543.9420838922
2593,261217.78430840198
2594,175056.95442355186
2595,229924.27946986543
2596,306726.13540725375
2597,207356.71732821583
2598,276890.1999089835
2599,358907.7180315135
2600,163859.91158778855
2601,169976.2413491258
2602,59202.160712976125
2603,77295.83769628723
2604,64457.71407225057
2605,54686.18421970087
2606,147241.16435071678
2607,238579.06535241057
2608,213722.2318792919
2609,182437.63473068483
2610,100002.81340172664
2611,131495.49113105552
2612,157449.22694186665
2613,131684.95682320494
2614,111963.34930505475
2615,169945.90480670307
2616,164461.75474624013
2617,193378.84227767307
2618,255025.65300496802
2619,220533.242034872
2620,196734.88687496982
2621,181439.52571006335
2622,192344.20161177675
2623,238899.96686393174
2624,290930.7072761265
2625,252224.564559359
2626,169612.8559305872
2627,160385.7401657407
2628,409837.6105855985
2629,448629.4007804126
2630,330553.654482408
2631,412387.5297437848
2632,381396.5742129887
2633,286130.7205962049
2634,380609.56738505187
2635,157728.05266970725
2636,193657.06891367745
2637,219923.45721054854
2638,260175.52259356075
2639,190864.0654759744
2640,152639.16696745803
2641,91504.88920990097
2642,182013.89429651175
2643,111613.34184088232
2644,106750.3335266727
2645,103458.66476263152
2646,96636.16949553315
2647,107622.00599671851
2648,136910.62504445293
2649,160079.3869039757
2650,146180.11765125737
2651,137342.5050669946
2652,356144.24842441204
2653,248295.79085230193
2654,252390.30593906454
2655,380458.8598398678
2656,313903.3277128378
2657,340469.3283718645
2658,310425.0806839183
2659,313065.7109107658
2660,330133.2207718597
2661,343305.64673526847
2662,363224.31961141
2663,256021.852065345
2664,288894.56096365675
2665,332330.7833932218
2666,291904.7744835125
2667,187626.0814831899
2668,195858.0340155398
2669,192239.75007618644
2670,279105.9008075145
2671,197539.55141050165
2672,201862.92149645928
2673,203822.25046467522
2674,192397.95494186477
2675,180521.92237802883
2676,210147.28115643776
2677,193733.65885912624
2678,263572.766243288
2679,263583.82328553183
2680,279525.9641466348
2681,390012.3133830672
2682,297263.544626094
2683,467005.4321934056
2684,306117.5550768917
2685,319575.5814704993
2686,250324.31413346808
2687,285429.39830258227
2688,215003.14539152416
2689,207237.43179238815
2690,363746.3841304467
2691,188099.4543844889
2692,145714.9271602895
2693,205519.59665008265
2694,144781.0776404645
2695,201101.84985508697
2696,191557.4103934022
2697,187757.6132355028
2698,216429.1077210402
2699,175456.64031551057
2700,152775.47612636606
2701,156950.82842227397
2702,114007.51888167724
2703,149375.7822058336
2704,136936.36150587891
2705,103621.4161935069
2706,97681.99115881682
2707,143589.81395899903
2708,114432.62610606177
2709,99755.22733596449
2710,119947.82155546181
2711,255183.40043763295
2712,370486.22541045316
2713,167279.01599532005
2714,156688.43269688086
2715,172793.78402948813
2716,150243.79328577715
2717,198431.80429338352
2718,216901.4851479859
2719,125088.71726019411
2720,199330.59107041213
2721,131258.1613235087
2722,170180.8859780217
2723,166972.50365229617
2724,123713.10263441852
2725,124243.38025038983
2726,135395.97466770682
2727,157983.54590185083
2728,180973.71516581587
2729,141555.9144633326
2730,137268.36411792092
2731,139568.88303792558
2732,127262.81482708178
2733,165964.3873464694
